X,Y,Z
1.249279999999999974e-01,1.040416000000000007e+00,-1.561599999999999967e-02
1.215119999999999950e-01,1.038951999999999876e+00,-1.464000000000000024e-03
1.141920000000000018e-01,1.044807999999999959e+00,-4.879999999999999789e-03
1.132159999999999972e-01,1.040416000000000007e+00,-1.805599999999999913e-02
1.195599999999999996e-01,1.043831999999999871e+00,-6.831999999999999532e-03
1.205360000000000043e-01,1.039927999999999964e+00,-7.320000000000000118e-03
1.083360000000000017e-01,1.035047999999999968e+00,-9.271999999999998993e-03
1.161439999999999972e-01,1.036999999999999922e+00,-1.951999999999999959e-03
1.127279999999999949e-01,1.045784000000000047e+00,-4.392000000000000071e-03
1.127279999999999949e-01,1.039927999999999964e+00,-1.951999999999999959e-03
1.122399999999999926e-01,1.037976000000000010e+00,-4.879999999999999789e-03
1.127279999999999949e-01,1.041879999999999917e+00,-7.320000000000000118e-03
1.078479999999999994e-01,1.032607999999999970e+00,9.759999999999999796e-04
1.073599999999999971e-01,1.042367999999999961e+00,-1.171200000000000019e-02
1.112640000000000018e-01,1.037976000000000010e+00,-8.295999999999999555e-03
1.049199999999999994e-01,1.030656000000000017e+00,-9.759999999999999796e-04
1.068719999999999948e-01,1.038951999999999876e+00,-2.439999999999999895e-03
1.024800000000000016e-01,1.039439999999999920e+00,-9.759999999999999796e-04
9.857599999999999696e-02,1.038951999999999876e+00,-8.784000000000000141e-03
1.024800000000000016e-01,1.041879999999999917e+00,-7.320000000000000118e-03
9.515999999999999459e-02,1.043831999999999871e+00,-1.951999999999999959e-03
9.857599999999999696e-02,1.033096000000000014e+00,-2.928000000000000047e-03
9.515999999999999459e-02,1.042367999999999961e+00,-1.464000000000000024e-03
1.005279999999999924e-01,1.037976000000000010e+00,6.343999999999999813e-03
9.613599999999999923e-02,1.038951999999999876e+00,2.928000000000000047e-03
9.613599999999999923e-02,1.038951999999999876e+00,-4.879999999999999789e-03
9.369600000000000151e-02,1.042367999999999961e+00,-7.320000000000000118e-03
9.174399999999999222e-02,1.046271999999999869e+00,1.219999999999999904e-02
8.930399999999999450e-02,1.039927999999999964e+00,-1.073599999999999902e-02
9.418400000000000383e-02,1.051152000000000086e+00,-2.439999999999999895e-03
8.881599999999999218e-02,1.044319999999999915e+00,2.000799999999999801e-02
8.735199999999999909e-02,1.038464000000000054e+00,-2.928000000000000047e-03
8.637599999999999445e-02,1.041879999999999917e+00,2.439999999999999895e-03
9.320799999999999919e-02,1.044319999999999915e+00,1.073599999999999902e-02
7.856799999999999895e-02,1.034559999999999924e+00,9.759999999999999579e-03
7.368800000000000350e-02,1.026751999999999887e+00,9.271999999999998993e-03
7.320000000000000118e-02,1.043344000000000049e+00,9.271999999999998993e-03
8.051999999999999436e-02,1.033584000000000058e+00,7.320000000000000118e-03
7.368800000000000350e-02,1.029679999999999929e+00,7.320000000000000118e-03
7.417599999999999194e-02,1.036511999999999878e+00,1.219999999999999904e-02
7.076000000000000345e-02,1.033096000000000014e+00,9.759999999999999579e-03
7.417599999999999194e-02,1.035536000000000012e+00,6.343999999999999813e-03
7.368800000000000350e-02,1.035047999999999968e+00,4.879999999999999789e-03
7.124799999999999189e-02,1.034559999999999924e+00,1.171200000000000019e-02
6.197599999999999637e-02,1.030656000000000017e+00,-1.951999999999999959e-03
6.392799999999999871e-02,1.030656000000000017e+00,2.439999999999999808e-02
6.295199999999999407e-02,1.033096000000000014e+00,1.171200000000000019e-02
6.148800000000000099e-02,1.038951999999999876e+00,9.271999999999998993e-03
6.490400000000000336e-02,1.039439999999999920e+00,7.320000000000000118e-03
6.636799999999999644e-02,1.041879999999999917e+00,9.271999999999998993e-03
6.783200000000000340e-02,1.034559999999999924e+00,1.464000000000000024e-02
6.197599999999999637e-02,1.037487999999999966e+00,8.295999999999999555e-03
6.099999999999999867e-02,1.038464000000000054e+00,1.366399999999999906e-02
6.246399999999999869e-02,1.038464000000000054e+00,6.343999999999999813e-03
6.392799999999999871e-02,1.036999999999999922e+00,1.219999999999999904e-02
7.368800000000000350e-02,1.032607999999999970e+00,1.073599999999999902e-02
6.051199999999999635e-02,1.034071999999999880e+00,6.831999999999999532e-03
6.490400000000000336e-02,1.038464000000000054e+00,5.856000000000000094e-03
6.636799999999999644e-02,1.032119999999999926e+00,1.171200000000000019e-02
6.441600000000000104e-02,1.035047999999999968e+00,1.366399999999999906e-02
6.636799999999999644e-02,1.034559999999999924e+00,9.271999999999998993e-03
6.295199999999999407e-02,1.032119999999999926e+00,1.268799999999999963e-02
6.197599999999999637e-02,1.034071999999999880e+00,1.317600000000000021e-02
7.027200000000000113e-02,1.032607999999999970e+00,1.122399999999999960e-02
6.441600000000000104e-02,1.036024000000000056e+00,8.784000000000000141e-03
7.173599999999999421e-02,1.031144000000000061e+00,9.271999999999998993e-03
7.271199999999999886e-02,1.031631999999999882e+00,7.807999999999999836e-03
7.271199999999999886e-02,1.036999999999999922e+00,6.831999999999999532e-03
7.222399999999999654e-02,1.031631999999999882e+00,4.879999999999999789e-03
7.320000000000000118e-02,1.036511999999999878e+00,2.439999999999999895e-03
7.222399999999999654e-02,1.036511999999999878e+00,4.879999999999999789e-03
7.612800000000000122e-02,1.040416000000000007e+00,6.831999999999999532e-03
7.027200000000000113e-02,1.034071999999999880e+00,-9.759999999999999796e-04
7.905600000000000127e-02,1.042367999999999961e+00,5.367999999999999508e-03
7.710399999999999199e-02,1.033584000000000058e+00,2.928000000000000047e-03
8.393599999999999672e-02,1.032607999999999970e+00,1.024800000000000016e-02
8.198400000000000132e-02,1.037487999999999966e+00,6.343999999999999813e-03
8.247200000000000364e-02,1.036999999999999922e+00,-1.951999999999999959e-03
8.832800000000000373e-02,1.039439999999999920e+00,-3.903999999999999918e-03
8.295999999999999208e-02,1.041879999999999917e+00,-3.903999999999999918e-03
8.735199999999999909e-02,1.034071999999999880e+00,1.464000000000000024e-03
9.320799999999999919e-02,1.036511999999999878e+00,-9.759999999999999796e-04
9.515999999999999459e-02,1.033096000000000014e+00,-6.343999999999999813e-03
9.418400000000000383e-02,1.031631999999999882e+00,9.759999999999999796e-04
8.881599999999999218e-02,1.034559999999999924e+00,-5.856000000000000094e-03
9.125600000000000378e-02,1.034559999999999924e+00,-7.807999999999999836e-03
9.271999999999999686e-02,1.036024000000000056e+00,-9.759999999999999796e-04
1.000400000000000039e-01,1.038464000000000054e+00,-5.367999999999999508e-03
1.073599999999999971e-01,1.040904000000000051e+00,9.759999999999999796e-04
1.039439999999999947e-01,1.036024000000000056e+00,-5.856000000000000094e-03
1.068719999999999948e-01,1.037487999999999966e+00,-7.320000000000000118e-03
1.063839999999999925e-01,1.038464000000000054e+00,-9.271999999999998993e-03
1.054080000000000017e-01,1.044807999999999959e+00,-4.879999999999999789e-03
1.132159999999999972e-01,1.037487999999999966e+00,-4.879999999999999789e-03
1.078479999999999994e-01,1.037976000000000010e+00,-7.807999999999999836e-03
1.156559999999999949e-01,1.044807999999999959e+00,-1.951999999999999959e-03
1.078479999999999994e-01,1.042367999999999961e+00,-4.879999999999999789e-03
1.083360000000000017e-01,1.044319999999999915e+00,0.000000000000000000e+00
1.161439999999999972e-01,1.038951999999999876e+00,-8.784000000000000141e-03
1.171200000000000019e-01,1.036511999999999878e+00,-6.831999999999999532e-03
1.146800000000000042e-01,1.038464000000000054e+00,-4.879999999999999789e-03
1.180959999999999926e-01,1.037976000000000010e+00,-4.879999999999999789e-03
1.146800000000000042e-01,1.035536000000000012e+00,-9.759999999999999579e-03
1.141920000000000018e-01,1.036024000000000056e+00,-2.928000000000000047e-03
1.180959999999999926e-01,1.035536000000000012e+00,2.928000000000000047e-03
1.195599999999999996e-01,1.042367999999999961e+00,-4.392000000000000071e-03
1.190719999999999973e-01,1.036024000000000056e+00,-2.928000000000000047e-03
1.244399999999999951e-01,1.037487999999999966e+00,-1.464000000000000024e-03
1.200480000000000019e-01,1.037487999999999966e+00,4.392000000000000071e-03
1.185839999999999950e-01,1.034559999999999924e+00,-4.879999999999999898e-04
1.166319999999999996e-01,1.036999999999999922e+00,-9.271999999999998993e-03
1.166319999999999996e-01,1.032119999999999926e+00,-4.879999999999999789e-03
1.210239999999999927e-01,1.037487999999999966e+00,-9.271999999999998993e-03
1.195599999999999996e-01,1.039927999999999964e+00,-2.439999999999999895e-03
1.171200000000000019e-01,1.038464000000000054e+00,-9.759999999999999579e-03
1.176080000000000042e-01,1.042367999999999961e+00,-1.024800000000000016e-02
1.127279999999999949e-01,1.041391999999999873e+00,-6.831999999999999532e-03
1.166319999999999996e-01,1.035536000000000012e+00,-2.928000000000000047e-03
1.146800000000000042e-01,1.046271999999999869e+00,-9.759999999999999579e-03
1.161439999999999972e-01,1.039927999999999964e+00,9.759999999999999796e-04
1.117520000000000041e-01,1.040416000000000007e+00,-9.271999999999998993e-03
1.141920000000000018e-01,1.034559999999999924e+00,-1.415199999999999965e-02
1.097999999999999948e-01,1.038464000000000054e+00,-9.271999999999998993e-03
1.107759999999999995e-01,1.040904000000000051e+00,-5.856000000000000094e-03
1.122399999999999926e-01,1.041391999999999873e+00,-6.343999999999999813e-03
1.171200000000000019e-01,1.038464000000000054e+00,-2.928000000000000047e-03
1.097999999999999948e-01,1.043831999999999871e+00,-7.320000000000000118e-03
1.127279999999999949e-01,1.044807999999999959e+00,9.759999999999999796e-04
1.127279999999999949e-01,1.039439999999999920e+00,-5.367999999999999508e-03
1.073599999999999971e-01,1.041391999999999873e+00,-1.951999999999999959e-03
1.034559999999999924e-01,1.040904000000000051e+00,-6.343999999999999813e-03
1.102879999999999971e-01,1.034559999999999924e+00,-1.122399999999999960e-02
1.122399999999999926e-01,1.037487999999999966e+00,4.392000000000000071e-03
1.058960000000000040e-01,1.036999999999999922e+00,-7.320000000000000118e-03
9.955200000000000160e-02,1.038464000000000054e+00,-8.784000000000000141e-03
1.068719999999999948e-01,1.034559999999999924e+00,9.759999999999999796e-04
1.068719999999999948e-01,1.038464000000000054e+00,-7.807999999999999836e-03
1.024800000000000016e-01,1.044319999999999915e+00,-1.464000000000000024e-03
1.000400000000000039e-01,1.040416000000000007e+00,4.879999999999999898e-04
1.019919999999999993e-01,1.040904000000000051e+00,3.903999999999999918e-03
1.063839999999999925e-01,1.042367999999999961e+00,-1.610400000000000026e-02
1.068719999999999948e-01,1.036024000000000056e+00,-4.879999999999999898e-04
1.078479999999999994e-01,1.040416000000000007e+00,5.856000000000000094e-03
9.223199999999999454e-02,1.036999999999999922e+00,3.903999999999999918e-03
1.000400000000000039e-01,1.040904000000000051e+00,-4.392000000000000071e-03
9.906399999999999928e-02,1.042367999999999961e+00,1.854399999999999799e-02
9.711200000000000387e-02,1.035536000000000012e+00,-4.879999999999999898e-04
9.125600000000000378e-02,1.039439999999999920e+00,4.879999999999999898e-04
9.759999999999999232e-02,1.047247999999999957e+00,1.171200000000000019e-02
9.076800000000000146e-02,1.029191999999999885e+00,-2.439999999999999895e-03
9.711200000000000387e-02,1.040416000000000007e+00,-4.879999999999999898e-04
9.759999999999999232e-02,1.036024000000000056e+00,1.171200000000000019e-02
8.832800000000000373e-02,1.031631999999999882e+00,6.831999999999999532e-03
9.027999999999999914e-02,1.031631999999999882e+00,2.928000000000000047e-03
8.637599999999999445e-02,1.039439999999999920e+00,2.928000000000000047e-03
8.832800000000000373e-02,1.036511999999999878e+00,0.000000000000000000e+00
8.979199999999999682e-02,1.036511999999999878e+00,4.879999999999999789e-03
9.125600000000000378e-02,1.035047999999999968e+00,7.320000000000000118e-03
8.491200000000000137e-02,1.034559999999999924e+00,3.415999999999999766e-03
7.807999999999999663e-02,1.035047999999999968e+00,3.415999999999999766e-03
8.442399999999999904e-02,1.039927999999999964e+00,6.343999999999999813e-03
8.344799999999999440e-02,1.036511999999999878e+00,9.271999999999998993e-03
8.003199999999999203e-02,1.036024000000000056e+00,5.367999999999999508e-03
7.954400000000000359e-02,1.035536000000000012e+00,3.903999999999999918e-03
8.100799999999999668e-02,1.042367999999999961e+00,9.271999999999998993e-03
7.661600000000000354e-02,1.037976000000000010e+00,2.439999999999999895e-03
8.100799999999999668e-02,1.039439999999999920e+00,1.219999999999999904e-02
8.051999999999999436e-02,1.041391999999999873e+00,3.903999999999999918e-03
7.856799999999999895e-02,1.038464000000000054e+00,3.415999999999999766e-03
7.661600000000000354e-02,1.035536000000000012e+00,-2.928000000000000047e-03
7.368800000000000350e-02,1.037487999999999966e+00,5.367999999999999508e-03
7.759199999999999431e-02,1.037487999999999966e+00,1.464000000000000024e-03
6.978399999999999881e-02,1.033096000000000014e+00,-1.464000000000000024e-03
7.563999999999999890e-02,1.033096000000000014e+00,3.903999999999999918e-03
6.831999999999999185e-02,1.039439999999999920e+00,4.879999999999999789e-03
7.905600000000000127e-02,1.037976000000000010e+00,7.320000000000000118e-03
7.661600000000000354e-02,1.036511999999999878e+00,1.512799999999999909e-02
7.515199999999999658e-02,1.033584000000000058e+00,7.320000000000000118e-03
7.368800000000000350e-02,1.035047999999999968e+00,1.073599999999999902e-02
7.515199999999999658e-02,1.031631999999999882e+00,5.856000000000000094e-03
7.466399999999999426e-02,1.031631999999999882e+00,0.000000000000000000e+00
6.831999999999999185e-02,1.031631999999999882e+00,4.879999999999999898e-04
7.759199999999999431e-02,1.026264000000000065e+00,5.856000000000000094e-03
7.368800000000000350e-02,1.035536000000000012e+00,1.951999999999999959e-03
7.320000000000000118e-02,1.030167999999999973e+00,3.903999999999999918e-03
7.759199999999999431e-02,1.033096000000000014e+00,-1.464000000000000024e-03
7.710399999999999199e-02,1.036511999999999878e+00,-4.879999999999999789e-03
7.612800000000000122e-02,1.036024000000000056e+00,2.928000000000000047e-03
7.661600000000000354e-02,1.036511999999999878e+00,9.759999999999999796e-04
7.905600000000000127e-02,1.041391999999999873e+00,3.903999999999999918e-03
7.954400000000000359e-02,1.038464000000000054e+00,2.928000000000000047e-03
8.442399999999999904e-02,1.041391999999999873e+00,9.759999999999999796e-04
8.247200000000000364e-02,1.032119999999999926e+00,2.439999999999999895e-03
8.247200000000000364e-02,1.035047999999999968e+00,2.928000000000000047e-03
8.735199999999999909e-02,1.036024000000000056e+00,1.951999999999999959e-03
8.247200000000000364e-02,1.035047999999999968e+00,-1.464000000000000024e-03
8.295999999999999208e-02,1.039927999999999964e+00,1.951999999999999959e-03
8.393599999999999672e-02,1.039927999999999964e+00,3.415999999999999766e-03
8.735199999999999909e-02,1.040416000000000007e+00,-5.367999999999999508e-03
8.881599999999999218e-02,1.037976000000000010e+00,-3.903999999999999918e-03
8.881599999999999218e-02,1.037487999999999966e+00,1.951999999999999959e-03
9.174399999999999222e-02,1.037487999999999966e+00,-3.415999999999999766e-03
8.198400000000000132e-02,1.036999999999999922e+00,4.879999999999999898e-04
8.832800000000000373e-02,1.038951999999999876e+00,-1.951999999999999959e-03
8.930399999999999450e-02,1.037976000000000010e+00,-4.879999999999999789e-03
9.906399999999999928e-02,1.037487999999999966e+00,-6.831999999999999532e-03
9.711200000000000387e-02,1.034071999999999880e+00,2.439999999999999895e-03
9.759999999999999232e-02,1.034559999999999924e+00,1.951999999999999959e-03
9.808799999999999464e-02,1.040416000000000007e+00,9.759999999999999796e-04
9.906399999999999928e-02,1.038464000000000054e+00,-8.295999999999999555e-03
9.906399999999999928e-02,1.038464000000000054e+00,-8.295999999999999555e-03
9.955200000000000160e-02,1.038464000000000054e+00,1.951999999999999959e-03
1.005279999999999924e-01,1.036511999999999878e+00,-6.343999999999999813e-03
1.049199999999999994e-01,1.043344000000000049e+00,-1.073599999999999902e-02
9.808799999999999464e-02,1.041391999999999873e+00,-5.367999999999999508e-03
1.068719999999999948e-01,1.044319999999999915e+00,-6.343999999999999813e-03
1.112640000000000018e-01,1.039927999999999964e+00,9.759999999999999796e-04
1.054080000000000017e-01,1.039439999999999920e+00,-5.367999999999999508e-03
1.054080000000000017e-01,1.037976000000000010e+00,-9.759999999999999579e-03
1.078479999999999994e-01,1.034071999999999880e+00,-2.439999999999999895e-03
1.097999999999999948e-01,1.041391999999999873e+00,-9.759999999999999796e-04
1.049199999999999994e-01,1.035047999999999968e+00,1.464000000000000024e-03
1.058960000000000040e-01,1.040904000000000051e+00,-1.171200000000000019e-02
1.073599999999999971e-01,1.039439999999999920e+00,-7.807999999999999836e-03
1.151679999999999926e-01,1.037976000000000010e+00,-3.903999999999999918e-03
1.127279999999999949e-01,1.040904000000000051e+00,1.951999999999999959e-03
1.107759999999999995e-01,1.038464000000000054e+00,-5.856000000000000094e-03
1.093119999999999925e-01,1.038464000000000054e+00,-9.271999999999998993e-03
1.083360000000000017e-01,1.038464000000000054e+00,-6.343999999999999813e-03
1.122399999999999926e-01,1.045296000000000003e+00,-3.903999999999999918e-03
1.117520000000000041e-01,1.037487999999999966e+00,-3.415999999999999766e-03
1.107759999999999995e-01,1.038951999999999876e+00,9.759999999999999796e-04
1.097999999999999948e-01,1.039439999999999920e+00,-5.367999999999999508e-03
1.132159999999999972e-01,1.036999999999999922e+00,-3.903999999999999918e-03
1.146800000000000042e-01,1.037487999999999966e+00,-8.784000000000000141e-03
1.127279999999999949e-01,1.038951999999999876e+00,-4.879999999999999898e-04
1.088240000000000041e-01,1.045296000000000003e+00,1.951999999999999959e-03
1.102879999999999971e-01,1.038464000000000054e+00,-7.320000000000000118e-03
1.141920000000000018e-01,1.039927999999999964e+00,1.464000000000000024e-03
1.097999999999999948e-01,1.035047999999999968e+00,-5.856000000000000094e-03
1.156559999999999949e-01,1.036024000000000056e+00,-2.439999999999999895e-03
1.102879999999999971e-01,1.040416000000000007e+00,-7.320000000000000118e-03
1.117520000000000041e-01,1.038951999999999876e+00,4.392000000000000071e-03
1.088240000000000041e-01,1.039927999999999964e+00,-5.367999999999999508e-03
1.102879999999999971e-01,1.036999999999999922e+00,1.951999999999999959e-03
1.039439999999999947e-01,1.037976000000000010e+00,3.415999999999999766e-03
1.044319999999999971e-01,1.037487999999999966e+00,-6.831999999999999532e-03
1.102879999999999971e-01,1.039439999999999920e+00,-9.759999999999999796e-04
1.058960000000000040e-01,1.034071999999999880e+00,-9.759999999999999796e-04
1.073599999999999971e-01,1.038951999999999876e+00,-4.879999999999999898e-04
1.068719999999999948e-01,1.036511999999999878e+00,-2.439999999999999895e-03
1.029680000000000040e-01,1.037487999999999966e+00,-4.879999999999999898e-04
1.000400000000000039e-01,1.037487999999999966e+00,-3.903999999999999918e-03
9.564799999999999691e-02,1.048224000000000045e+00,0.000000000000000000e+00
5.270400000000000085e-02,1.239031999999999911e+00,6.926184000000000118e+00
1.392263999999999946e+00,2.727919999999999789e-01,-4.577439999999999842e-01
-1.049199999999999910e+00,-4.094320000000000181e-01,-2.175015999999999838e+00
4.221199999999999952e-01,9.452559999999999851e-01,-4.995656000000000319e+00
-1.175103999999999926e+00,2.157448000000000032e+00,-2.775743999999999989e+00
-1.121423999999999976e+00,2.643984000000000112e+00,-1.302959999999999896e+00
2.498559999999999948e-01,8.588799999999999213e-02,6.470879999999999965e-01
-8.422880000000000367e-01,7.944639999999999480e-01,2.191120000000000012e-01
-1.312719999999999998e-01,-1.971519999999999939e-01,-1.375183999999999962e+00
-3.664879999999999804e-01,1.639680000000000026e+00,1.531831999999999860e+00
-4.465199999999999725e-01,2.826007999999999853e+00,-8.417999999999999927e-01
-9.213439999999999408e-01,2.504903999999999797e+00,3.060735999999999901e+00
9.916159999999999419e-01,-2.122799999999999965e-01,-1.910519999999999996e+00
-8.871839999999999726e-01,1.601615999999999929e+00,-3.428199999999999914e+00
1.215119999999999950e-01,3.025599999999999817e-02,1.551839999999999886e-01
2.513199999999999878e-01,6.036559999999999704e-01,-2.186239999999999850e-01
1.302959999999999896e+00,1.031631999999999882e+00,-8.491199999999999859e-01
-1.517679999999999862e-01,1.307839999999999836e-01,7.559120000000000283e-01
-4.879999999999999898e-04,1.751431999999999878e+00,-8.213040000000000340e-01
-5.621760000000000090e-01,-3.220800000000000052e-02,2.415599999999999969e-01
-9.067039999999999544e-01,5.265520000000000200e-01,7.320000000000000118e-03
1.120935999999999932e+00,9.291519999999999779e-01,-2.771839999999999860e-01
-1.527439999999999909e-01,8.969439999999999635e-01,1.971519999999999939e-01
1.044319999999999971e-01,6.017040000000000166e-01,-1.432279999999999998e+00
-8.315519999999999579e-01,1.135575999999999919e+00,1.035536000000000012e+00
-4.997119999999999895e-01,1.115567999999999893e+00,1.947119999999999962e-01
4.543280000000000096e-01,1.144360000000000044e+00,-7.827520000000000033e-01
1.444479999999999931e-01,1.438623999999999903e+00,5.807199999999999862e-02
-6.988159999999999927e-01,1.476688000000000001e+00,6.207359999999999545e-01
5.568079999999999696e-01,1.542079999999999895e+00,-1.236591999999999913e+00
-2.000800000000000078e-01,1.728983999999999854e+00,7.354159999999999586e-01
2.801119999999999721e-01,1.550375999999999976e+00,-7.461520000000000374e-01
-6.056080000000000352e-01,1.573312000000000044e+00,7.393199999999999772e-01
1.644559999999999911e-01,1.190720000000000001e+00,-9.994239999999999791e-01
1.903199999999999892e-01,8.022719999999999851e-01,4.391999999999999793e-01
3.640479999999999827e-01,1.055544000000000038e+00,-1.854399999999999937e-01
7.149199999999999999e-01,9.574559999999999738e-01,2.342400000000000038e-02
-6.783200000000000340e-02,1.227808000000000010e+00,4.762879999999999892e-01
4.074800000000000089e-01,1.106295999999999946e+00,-2.264319999999999944e-01
-3.445280000000000009e-01,9.423279999999999434e-01,-2.225280000000000036e-01
4.694559999999999844e-01,8.530240000000000045e-01,-7.251680000000000348e-01
-8.393599999999999672e-02,9.120719999999999938e-01,5.748640000000000416e-01
1.961759999999999893e-01,9.291519999999999779e-01,-2.010559999999999847e-01
-2.195999999999999897e-01,8.125200000000000200e-01,1.932480000000000031e-01
3.220800000000000052e-02,8.549759999999999582e-01,3.952800000000000064e-02
4.587199999999999611e-02,7.900719999999999965e-01,2.127679999999999849e-01
-5.270400000000000085e-02,8.783999999999999586e-01,-3.415999999999999766e-03
4.679919999999999636e-01,8.110559999999999992e-01,3.347680000000000100e-01
-2.615679999999999672e-01,9.135360000000000147e-01,-5.660799999999999860e-02
5.016639999999999988e-01,7.988560000000000105e-01,-2.635199999999999765e-01
-1.917839999999999823e-01,1.096535999999999955e+00,9.076800000000000146e-02
5.909679999999999378e-01,1.193159999999999998e+00,-1.878799999999999915e-01
-9.662400000000000155e-02,1.178520000000000012e+00,4.894640000000000102e-01
1.834879999999999844e-01,1.175591999999999970e+00,-2.459520000000000040e-01
-1.351759999999999906e-01,1.075552000000000064e+00,-2.654719999999999858e-01
2.918239999999999723e-01,1.219023999999999885e+00,-4.626239999999999797e-01
-3.513600000000000056e-02,1.204871999999999943e+00,3.513600000000000056e-01
2.132560000000000011e-01,1.339072000000000040e+00,3.513600000000000056e-02
8.198400000000000132e-02,1.239031999999999911e+00,2.527840000000000087e-01
1.332240000000000091e-01,1.225368000000000013e+00,2.244799999999999920e-02
2.840159999999999907e-01,1.089215999999999962e+00,-1.668959999999999888e-01
-6.295199999999999407e-02,1.075064000000000020e+00,-7.417599999999999194e-02
3.269599999999999729e-01,1.030167999999999973e+00,-1.585999999999999910e-01
5.953599999999999864e-02,1.069695999999999980e+00,2.888959999999999861e-01
3.718560000000000199e-01,1.041879999999999917e+00,6.002400000000000097e-02
-1.083360000000000017e-01,9.354959999999999942e-01,1.088240000000000041e-01
2.967039999999999678e-01,8.657120000000000370e-01,-3.030479999999999841e-01
-5.319199999999999623e-02,9.174400000000000333e-01,1.639680000000000026e-01
3.752719999999999945e-01,9.208560000000000079e-01,-1.668959999999999888e-01
-3.123199999999999935e-02,7.934879999999999711e-01,1.815360000000000029e-01
9.467199999999999227e-02,1.004791999999999907e+00,-6.343999999999999639e-02
1.756800000000000028e-01,9.838080000000000158e-01,1.429840000000000000e-01
5.904799999999999632e-02,9.613599999999999923e-01,2.439999999999999808e-02
1.600639999999999841e-01,8.466799999999999882e-01,-6.636799999999999644e-02
9.759999999999999796e-04,9.994239999999999791e-01,6.392799999999999871e-02
2.835280000000000022e-01,9.418400000000000105e-01,-3.903999999999999918e-03
-2.781600000000000045e-02,1.044807999999999959e+00,1.205360000000000043e-01
3.211040000000000005e-01,1.022847999999999979e+00,-2.566879999999999717e-01
-7.076000000000000345e-02,1.179008000000000056e+00,2.752319999999999767e-01
2.923120000000000163e-01,1.151191999999999993e+00,-1.200480000000000019e-01
-4.977600000000000080e-02,1.080432000000000059e+00,1.468879999999999908e-01
5.172799999999999621e-02,1.136552000000000007e+00,-2.581519999999999926e-01
5.367999999999999855e-02,1.139967999999999870e+00,1.951999999999999916e-02
8.832800000000000373e-02,1.201456000000000079e+00,-4.782399999999999846e-02
2.078879999999999895e-01,1.098975999999999953e+00,5.367999999999999855e-02
-8.735199999999999909e-02,1.128743999999999970e+00,1.107759999999999995e-01
1.268799999999999928e-01,1.020896000000000026e+00,-1.005279999999999924e-01
-1.283439999999999859e-01,1.100927999999999907e+00,1.219999999999999973e-01
3.196399999999999797e-01,9.457440000000000291e-01,-1.542079999999999840e-01
-1.117520000000000041e-01,1.005279999999999951e+00,1.249279999999999974e-01
2.557119999999999949e-01,9.881999999999999673e-01,-1.278559999999999974e-01
-5.465599999999999625e-02,9.872239999999999904e-01,2.620560000000000112e-01
1.712879999999999958e-01,9.838080000000000158e-01,-1.327359999999999929e-01
4.489599999999999841e-02,9.252479999999999594e-01,8.540000000000000369e-02
1.756800000000000028e-02,9.413519999999999666e-01,-1.024800000000000016e-01
9.027999999999999914e-02,9.691680000000000295e-01,3.171999999999999820e-02
1.659199999999999911e-02,9.613599999999999923e-01,7.320000000000000118e-03
1.478639999999999954e-01,9.369600000000000151e-01,-4.489599999999999841e-02
-3.123199999999999935e-02,1.039439999999999920e+00,6.831999999999999185e-02
2.400960000000000039e-01,1.016991999999999896e+00,-6.099999999999999867e-02
-1.405440000000000023e-01,1.045296000000000003e+00,1.625040000000000096e-01
2.127679999999999849e-01,1.004304000000000086e+00,-1.825120000000000076e-01
-9.027999999999999914e-02,1.063839999999999897e+00,1.341999999999999860e-01
2.161839999999999873e-01,1.088239999999999874e+00,-1.590880000000000072e-01
4.099200000000000066e-02,1.110687999999999898e+00,1.581120000000000025e-01
1.019919999999999993e-01,1.087264000000000008e+00,-1.005279999999999924e-01
5.221599999999999853e-02,1.122887999999999886e+00,8.930399999999999450e-02
4.587199999999999611e-02,1.099952000000000041e+00,-2.391199999999999923e-02
1.117520000000000041e-01,1.062864000000000031e+00,-5.416800000000000087e-02
-3.025599999999999817e-02,1.040904000000000051e+00,-8.100799999999999668e-02
2.054479999999999917e-01,1.055544000000000038e+00,-6.539199999999999180e-02
-9.418400000000000383e-02,1.097512000000000043e+00,1.561599999999999933e-01
2.513199999999999878e-01,1.020407999999999982e+00,-9.759999999999999232e-02
-8.979199999999999682e-02,1.004304000000000086e+00,1.185839999999999950e-01
1.800720000000000098e-01,9.921039999999999859e-01,-1.366399999999999837e-01
-2.439999999999999895e-03,1.033584000000000058e+00,1.190719999999999973e-01
1.356640000000000068e-01,9.667280000000000317e-01,-4.831200000000000078e-02
5.660799999999999860e-02,9.940559999999999397e-01,4.294399999999999606e-02
1.151679999999999926e-01,9.955199999999999605e-01,-6.539199999999999180e-02
1.234640000000000043e-01,1.036999999999999922e+00,8.979199999999999682e-02
3.855199999999999599e-02,1.011136000000000035e+00,2.293599999999999806e-02
1.991040000000000032e-01,9.960080000000000044e-01,-1.854399999999999799e-02
-5.563200000000000089e-02,1.026751999999999887e+00,4.733599999999999614e-02
2.400960000000000039e-01,1.039439999999999920e+00,-1.366399999999999837e-01
-3.220800000000000052e-02,1.039439999999999920e+00,7.612800000000000122e-02
2.098399999999999987e-01,1.041879999999999917e+00,-8.540000000000000369e-02
3.806400000000000061e-02,1.060912000000000077e+00,1.161439999999999972e-01
